UID          PID    PPID  C STIME TTY          TIME CMD
root     2950385    3943  0 06:29 ?        00:00:13 [celery] <defunct>
root     2950824    3943  0 06:30 ?        00:00:12 [celery] <defunct>
root     2952049    3943  0 06:32 ?        00:00:14 [celery] <defunct>
root     2953082    3943  0 06:34 ?        00:00:15 [celery] <defunct>
root     2953097    3941  0 06:34 ?        00:00:00 [stty] <defunct>
root     2954410    3943  0 06:36 ?        00:00:14 [celery] <defunct>
root     2954780    3943  0 06:36 ?        00:00:17 [celery] <defunct>
root     2955237    3943  0 06:37 ?        00:00:15 [celery] <defunct>
root     2955757    3943  0 06:38 ?        00:00:12 [celery] <defunct>
root     2956582    3943  0 06:39 ?        00:00:31 [celery] <defunct>
root     2956989    3943  0 06:40 ?        00:00:17 [celery] <defunct>
root     2957905    3943  0 May29 ?        00:00:13 [celery] <defunct>
root     2957925    3943  0 06:41 ?        00:00:11 [celery] <defunct>
root     2958903    3943  0 06:43 ?        00:00:18 [celery] <defunct>
1337     2960069    7718  1 06:45 ?        00:02:28 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
root     2960167    3943  0 06:45 ?        00:00:20 [celery] <defunct>
root     2960607    3943  0 06:46 ?        00:00:13 [celery] <defunct>
root     2961098    3943  0 06:46 ?        00:00:13 [celery] <defunct>
root     2961937    3943  0 06:48 ?        00:00:18 [celery] <defunct>
root     2962437    3943  0 06:49 ?        00:00:15 [celery] <defunct>
1337     2962439    7737  1 06:49 ?        00:02:25 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
root     2962911    3943  0 06:49 ?        00:00:17 [celery] <defunct>
root     2963440    3943  0 06:50 ?        00:00:13 [celery] <defunct>
root     2963856    3943  0 06:51 ?        00:00:15 [celery] <defunct>
root     2965187    3943  0 06:53 ?        00:00:15 [celery] <defunct>
root     2965647    3943  0 06:53 ?        00:00:14 [celery] <defunct>
root     2966155    3943  0 06:54 ?        00:00:13 [celery] <defunct>
root     2967056    3943  0 06:56 ?        00:00:12 [celery] <defunct>
root     2967445    3943  0 06:56 ?        00:00:23 [celery] <defunct>
root     2968381    3943  0 06:58 ?        00:00:14 [celery] <defunct>
root     2968807    3943  0 06:58 ?        00:00:14 [celery] <defunct>
root     2969238    3943  0 06:59 ?        00:00:12 [celery] <defunct>
root     2969695    3943  0 07:00 ?        00:00:16 [celery] <defunct>
root     2971177    3943  0 07:02 ?        00:00:15 [celery] <defunct>
root     2972525    3943  0 07:04 ?        00:00:09 [celery] <defunct>
root     2972960    3943  0 07:05 ?        00:00:14 [celery] <defunct>
root     2973391    3943  0 07:06 ?        00:00:31 [celery] <defunct>
root     2974323    3943  0 07:07 ?        00:00:14 [celery] <defunct>
root     2976091    3943  0 07:10 ?        00:00:13 [celery] <defunct>
1337     2976347    7718  1 07:10 ?        00:02:08 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
root     2977077    3943  0 07:12 ?        00:00:12 [celery] <defunct>
1337     2977186    7015  0 07:12 ?        00:00:51 swoole_http_server: worker process for Bammby
root     2977435    3943  0 07:12 ?        00:00:19 [celery] <defunct>
1337     2977477    7006  0 07:12 ?        00:00:40 swoole_http_server: worker process for Bammby
root     2977938    3943  0 07:13 ?        00:00:11 [celery] <defunct>
root     2978351    3943  0 07:14 ?        00:00:32 [celery] <defunct>
root     2978791    3943  0 May29 ?        00:00:18 [celery] <defunct>
root     2978920    3943  0 07:14 ?        00:00:13 [celery] <defunct>
root     2980228    3943  0 07:17 ?        00:00:12 [celery] <defunct>
root     2980629    3943  0 07:17 ?        00:00:18 [celery] <defunct>
root     2982982    3943  0 07:21 ?        00:00:13 [celery] <defunct>
root     2983484    3943  0 07:22 ?        00:00:12 [celery] <defunct>
1337     2983776    3941  1 07:22 ?        00:02:02 [ffmpeg] <defunct>
1337     2984176    7718  1 07:23 ?        00:02:09 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2984276    7726  1 07:23 ?        00:02:16 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:arwen --backoff=0 --max-time=0 --max-jobs=0 --memory=256 --queue=arwen --sleep=3 --timeout=2700 --tries=1 --rest=0
1337     2984426    7718  1 07:23 ?        00:02:10 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
root     2984587    3943  0 07:23 ?        00:00:11 [celery] <defunct>
1337     2984979    7718  1 07:24 ?        00:01:57 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
root     2985402    3943  0 Jun09 ?        00:00:12 [celery] <defunct>
root     2985531    3943  0 07:24 ?        00:00:19 [celery] <defunct>
1337     2986756    7737  1 07:26 ?        00:02:12 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337     2987250    7737  1 07:27 ?        00:02:11 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
root     2987533    3943  0 07:27 ?        00:00:12 [celery] <defunct>
root     2988951    3943  0 07:29 ?        00:00:11 [celery] <defunct>
root     2989514    3943  0 07:30 ?        00:00:15 [celery] <defunct>
1337     2989587    7737  1 07:30 ?        00:01:58 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337     2990006    7737  1 07:31 ?        00:01:55 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337     2990037    7737  1 07:31 ?        00:01:55 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
root     2990050    3943  0 Jun03 ?        00:00:18 [celery] <defunct>
1337     2990142    7718  1 07:31 ?        00:01:57 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2990212    3941  0 07:31 ?        00:00:04 [ffprobe] <defunct>
1337     2990410    7718  1 07:31 ?        00:02:00 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
root     2990547    3943  0 Jun03 ?        00:00:09 [celery] <defunct>
1337     2990559    7718  1 07:31 ?        00:01:58 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2990617    7718  1 07:31 ?        00:02:02 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2990627    7718  1 07:31 ?        00:01:53 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2990868    7718  1 07:32 ?        00:02:00 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
root     2990977    3943  0 07:32 ?        00:00:17 [celery] <defunct>
1337     2991000    3941  1 07:32 ?        00:02:58 [ffmpeg] <defunct>
1337     2991001    3941  1 07:32 ?        00:02:49 [ffmpeg] <defunct>
1337     2991159    7718  1 07:32 ?        00:02:01 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2991280    3941  1 07:32 ?        00:01:52 [ffmpeg] <defunct>
1337     2991384    3941  0 07:32 ?        00:00:05 [ffprobe] <defunct>
1337     2991540    7718  1 07:32 ?        00:02:01 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2991655    7718  1 07:32 ?        00:02:01 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2991906    7718  1 07:33 ?        00:02:13 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2991971    7718  1 07:33 ?        00:02:04 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2992005    7718  1 07:33 ?        00:02:02 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2992186    7718  1 07:33 ?        00:02:07 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2992263    7718  1 07:33 ?        00:01:58 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
root     2992355    3943  0 07:33 ?        00:00:13 [celery] <defunct>
1337     2992367    7718  1 07:33 ?        00:02:05 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2992480    7737  1 07:33 ?        00:01:56 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337     2992660    7718  1 07:33 ?        00:02:10 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
root     2992903    3943  0 07:34 ?        00:00:13 [celery] <defunct>
1337     2993247    7718  1 07:34 ?        00:02:01 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2993250    7718  1 07:34 ?        00:01:58 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2993399    7718  1 07:34 ?        00:02:04 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
root     2993546    3943  0 07:35 ?        00:00:13 [celery] <defunct>
1337     2993568    7718  1 07:35 ?        00:02:06 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2993605    7718  1 07:35 ?        00:01:59 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
root     2993762    3943  0 Jun01 ?        00:00:10 [celery] <defunct>
1337     2993821    7718  1 07:35 ?        00:02:05 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:supervisor-1 --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=default --sleep=3 --timeout=60 --tries=3 --rest=0
1337     2993982    7737  1 07:35 ?        00:01:59 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337     2994132    7737  1 07:35 ?        00:01:50 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
1337     2994137    7737  1 07:35 ?        00:01:54 /usr/local/bin/php artisan horizon:work redis --name=default --supervisor=35e3e4a66478-z5MC:notifications-high --backoff=0 --max-time=0 --max-jobs=0 --memory=128 --queue=notifications-high --sleep=3 --timeout=30 --tries=3 --rest=0
root     2994208    3943  0 07:35 ?        00:00:15 [celery] <defunct>
root     2994380    3943  0 May30 ?        00:00:12 [celery] <defunct>
root     2994733    3943  0 07:36 ?        00:00:17 [celery] <defunct>
root     2995242    3943  0 07:37 ?        00:00:11 [celery] <defunct>
root     2995724    3943  0 07:38 ?        00:00:13 [celery] <defunct>
root     2995800    3943  0 May30 ?        00:00:12 [celery] <defunct>
1337     2996041    6958  0 07:38 ?        00:00:57 swoole_http_server: worker process for Bammby
1337     2996310    6993  0 07:39 ?        00:01:07 swoole_http_server: worker process for Bammby
root     2996536    3943  0 07:39 ?        00:00:30 [celery] <defunct>
root     2996991    3943  0 07:40 ?        00:00:18 [celery] <defunct>
root     2997180    3943  0 May30 ?        00:00:15 [celery] <defunct>
root     2997842    3943  0 Jun01 ?        00:00:10 [celery] <defunct>
1337     2999067    3941  0 May30 ?        00:00:56 [ffmpeg] <defunct>
root     2999212    3943  0 07:43 ?        00:00:12 [celery] <defunct>
root     3000514    3943  0 07:46 ?        00:00:18 [celery] <defunct>
root     3000911    3943  0 07:46 ?        00:00:11 [celery] <defunct>
1337     3001732    3941  0 Jun06 ?        00:00:40 [ffmpeg] <defunct>
1337     3002021   16774  1 07:48 ?        00:02:16 swoole_http_server: task worker process for VenMail
root     3002294    3943  0 07:48 ?        00:00:13 [celery] <defunct>
root     3003151    3943  0 07:50 ?        00:00:14 [celery] <defunct>
root     3003568    3943  0 07:51 ?        00:00:11 [celery] <defunct>
root     3003993    3943  0 07:51 ?        00:00:19 [celery] <defunct>
root     3004462    3943  0 07:52 ?        00:00:17 [celery] <defunct>
root     3004916    3943  0 07:53 ?        00:00:11 [celery] <defunct>
